longitude,latitude,code,name,type,phone,dates_open,comments,num_sites,elevation,amenities,state,nearest_town_distance,nearest_town_bearing,city,location
-93.377,42.943,INGE,Ingebretson County Park,CP,641.423.5309,,,23,,E DW SH L$,IA,0.4,E,Thornton,POINT(-93.377 42.943)
-92.881,43.319,INTE,Interstate Co Park,CP,641.732.5204,,,,,WE DP FT DW SH L$,IA,0.8,W,Mitchell,POINT(-92.881 43.319)
-94.459,43.491,IOWA,Iowa Lake Co Campground,CP,712.867.4422,,,,,NH ND VT DW NS,IA,6.6,N,Armstrong,POINT(-94.459 43.491)
-95.455,43.5,IOWA,Iowa Lake Co Park,CP,319.655.8466,,,120,1505,E DP SH NR,IA,4,N,Harris,POINT(-95.455 43.5)
-93.617,42.846,IOWA,Iowa River RV Park,CP,641.444.3386,,,16,,WES DP DW SH,IA,0.1,W,Belmond,POINT(-93.617 42.846)
-93.551,41.599,IOWS,Iowa State Fairgrounds,CP,515.262.3111,,,,,WES DP,IA,3,E,Des Moines,POINT(-93.551 41.599)
-96.171,43.436,ISLP,Island Park - Rock Rapids,CP,,,,22,,E DP,IA,,,Rock Rapids,POINT(-96.171 43.436)
-94.014,41.621,ISLA,Island Park Co Park,CP,515.993.4525,,,,,NH FT DW SH,IA,0.5,NE,Adel,POINT(-94.014 41.621)
-92.906,40.827,ISLA,Island View - Rathbun Lake,COE,641.647.2079,early may-late sep,,200,,E DP DW SH RS PA,IA,7,N,Centerville,POINT(-92.906 40.827)
-92.981,41.368,IVAN,Ivans - Red Rock Lake,COE,,,,,,E DW SH NR,IA,4.3,SW,Pella,POINT(-92.981 41.368)
-91.741,42.599,JACK,Jakway County Park,CP,,,,,,E DW SH,IA,1.5,SW,Aurora,POINT(-91.741 42.599)
-91.988,40.993,JEFF,Jefferson County Park,CP,641.472.4421,,,,,E FT DW SH,IA,1.5,SW,Fairfield,POINT(-91.988 40.993)
-93.775,41.78,JEST,Jester County Park,CP,515.323.5366,,,252,,E DP DW SH,IA,2.8,NE,Granger,POINT(-93.775 41.78)
-94.261,42.731,JOES,Joe Sheldon County Park,CP,515.332.4087,,,,,E DW SH,IA,2.4,W,Humboldt,POINT(-94.261 42.731)
-90.751,42.079,JOIN,Joinerville County Park,CP,563.652.3783.,,,,,NH NS N$,IA,4.5,W,Maquoketa,POINT(-90.751 42.079)
-91.597,42.677,JOYS,Joy Springs County Park,CP,,,,,,NH,IA,3.2,W,Strawberry Poi,POINT(-91.597 42.677)
-94.68,43.122,KEAR,Kearny Park,CP,712.852.4030,,,,,E DW SH NR,IA,0.6,N,Emmetsburg,POINT(-94.68 43.122)
-94.192,42.583,KENN,Kennedy County Park,CP,515.576.4258,,,100,,E DP DW SH L$,IA,6.1,N,Fort Dodge,POINT(-94.192 42.583)
-91.816,42.844,KLOC,Klocks Island Park,CP,563.425.4316,,,25,,E DP FT DW SH,IA,0.7,W,Fayette,POINT(-91.816 42.844)
-94.339,40.792,KOKE,Kokesh Co Park,CP,,,,,,NH ND NS,IA,1.2,S,Diagonal,POINT(-94.339 40.792)
-95.554,42.704,KOSE,Koser Spring Lake Park,CP,712.225.2715,,,40,,WES DP DW SH L$,IA,3.1,S,Cherokee,POINT(-95.554 42.704)
-91.981,40.709,LACE,Lacey - Keosauqua State Park,SP,319.293.3502,all year,,113,,E DP DW SH RS L$,IA,1.8,SW,Keosauqua,POINT(-91.981 40.709)
-93.583,41.296,LAKE,Lake Ahquabi State Park,SP,515.961.7101,all year,,141,,E DP 60ft DW SH RS L$,IA,4.5,S,Indianola,POINT(-93.583 41.296)
-94.762,41.433,LAKA,Lake Anita State Park,SP,712.762.3564,all year,,162,,WES DP 60ft DW SH RS L$,IA,0.8,S,Anita,POINT(-94.762 41.433)
-94.711,41.003,LAKE,Lake Binder Co Park,CP,641.322.4230,,primitive,75,,NH,IA,1.6,NE,Corning,POINT(-94.711 41.003)
-92.917,42.716,LAKE,Lake Considine,CP,,,primitive,,,NH ND NS,IA,4,S,Bristow,POINT(-92.917 42.716)
-93.692,42.793,LAKC,Lake Cornelia Park,CP,515.532.3185,,,70,,E DW SH,IA,4.7,NE,Clarion,POINT(-93.692 42.793)
-91.896,41.192,LAKD,Lake Darling State Park,SP,319.694.2323,all year,,118,,NH DP DW SH RS L$,IA,4.1,W,Brighton,POINT(-91.896 41.192)
-92.446,40.759,LAKE,Lake Fisher,CP,641.664.2260,,call before camping,6,,WE,IA,1.7,W,Bloomfield,POINT(-92.446 40.759)
-92.55,43.373,LAKE,Lake Hendricks Co Park,CP,641.985.2127,,,80,,E DP FT DW SH,IA,0.6,N,Riceville,POINT(-92.55 43.373)
-94.735,41.056,LAKE,Lake Icaria Co Park,CP,641.322.4793,,2 campgrounds,100,,WES DP FT DW SH,IA,4.8,N,Corning,POINT(-94.735 41.056)
-92.182,41.636,LAKI,Lake Iowa County Park,CP,319.655.8465,,,122,,E DP DW SH,IA,8.2,S,Ladora,POINT(-92.182 41.636)
-92.541,41.29,LAKK,Lake Keomah State Park,SP,641.673.6975,all year,,65,,E DP DW SH RS L$,IA,5.6,E,Oskaloosa,POINT(-92.541 41.29)
-91.577,41.798,LAKM,Lake Macbride State Park,SP,319.624.2200,all year,,60,,WES DP VT DW SH RS L$,IA,4.3,W,Solon,POINT(-91.577 41.798)
-95.854,41.197,LAKN,Lake Manawa State Park,SP,712.366.0220,all year,,72,,E DP DW SH RS L$,IA,4.5,S,Council Bluffs,POINT(-95.854 41.197)
-91.911,43.173,LAME,Lake Meyer County Park,CP,563.534.7145,,,,,E DP DW SH,IA,2.5,W,Calmar,POINT(-91.911 43.173)
-94.684,40.713,LAKT,Lake of Three Fires State Park,SP,712.523.2700,all year,,140,,E DP DW SH RS L$,IA,3.7,NE,Bedford,POINT(-94.684 40.713)
-94.437,41.2,LAKE,Lake Orient Rec Area,CP,,,,22,,E,IA,1.2,W,Orient,POINT(-94.437 41.2)
-96.465,43.386,LAKE,Lake Pahoja Rec Area,CP,,,,,,E DP FT DW SH NR,IA,5.7,N,Inwood,POINT(-96.465 43.386)
-91.994,40.683,LASU,Lake Sugema County Park,CP,319.293.3532,,,,,E DP DW SH,IA,,,,POINT(-91.994 40.683)
-92.589,40.816,LAKW,Lake Wapello State Park,SP,641.722.3371,all year,,80,,E DP DW SH RS L$,IA,5.7,W,Drakesville,POINT(-92.589 40.816)
-93.504,40.877,LAKE,Lakeside Co Park,CP,,,,29,,E DW SH,IA,1.3,N,Humeston,POINT(-93.504 40.877)
-95.388,42.73,LARS,Larson Lake Co Park,CP,,,,5,,NH ND VT NS L$,IA,2.7,NE,Aurelia,POINT(-95.388 42.73)
-93.887,41.983,LEDG,Ledges State Park,SP,515.432.1852,all year,,95,,E DP DW SH RS L$,IA,5.3,S,Boone,POINT(-93.887 41.983)
-95.23,41.023,LEGI,Legion City Park,CP,,,,10,,E,IA,0.8,N,Red Oak,POINT(-95.23 41.023)
-92.886,40.715,LELA,Lelah Bradley Park,CP,641.856.8528,early may-late oct,,15,,E NS,IA,1.2,SW,Centerville,POINT(-92.886 40.715)
-94.57,41.687,LENO,Lenon Mill Co Park,CP,,,,,,E FT DW NS,IA,10.7,W,Panora,POINT(-94.57 41.687)
-96.162,42.027,LEWI,Lewis and Clark State Park,SP,712.423.2829,all year,,112,,WES DP 60ft DW SH RS L$,IA,3.3,W,Onawa,POINT(-96.162 42.027)
-92.279,43.466,LIDT,Lidtke Park,CP,,,,30,,E DW SH NR L$,IA,1.2,N,Lime Springs,POINT(-92.279 43.466)
-93.194,43.184,LIMC,Lime Creek Conservation Area - Mason City,CP,641.423.5309,,,,,E,IA,2.1,N,Mason City,POINT(-93.194 43.184)
-91.981,42.327,LIMP,Lime Creek Park - Brandon,CP,319.636.2617,,,,,E,IA,1.4,NE,Brandon,POINT(-91.981 42.327)
-91.543,41.725,LIND,Linder Point - Coralville Lake,COE,319.338.3543,,,30,,WE DP DW SH RS PA L$,IA,4.4,N,Iowa City,POINT(-91.543 41.725)
-93.196,42.979,LINN,Linn Grove County Park,CP,641.423.5309,,,66,,E DP DW SH L$,IA,0.5,SW,Rockwell,POINT(-93.196 42.979)
-95.246,42.895,LINN,Linn Grove Dam Co Park,CP,712.295.7985,,,,,NH ND NS,IA,0.2,N,Linn Grove,POINT(-95.246 42.895)
-93.778,40.768,LITT,Little River Rec Area,CP,641.446.7307,,,30,,E FT DW SH RS,IA,2.5,NW,Leon,POINT(-93.778 40.768)
-95.801,42.45,LITS,Little Sioux Park,CP,712.372.4984,,,95,,E DP DW SH,IA,1.9,SW,Correctionvill,POINT(-95.801 42.45)
-93.639,42.277,LITW,Little Wall Lake County Park,CP,515.832.9570,,,104,,E DP DW SH L$,IA,2.1,S,Jewell,POINT(-93.639 42.277)
-94.785,41.556,LITT,Littlefield Rec Area,CP,,,,100,,WES DP FTVT DW SH NR,IA,5.3,SE,Exira,POINT(-94.785 41.556)
-94.891,43.176,LOST,Lost Island Huston Park,CP,712.837.4866,,,,,E DP DW SH L$,IA,3.3,N,Ruthven,POINT(-94.891 43.176)
-94.202,42.867,LOTT,Lotts Creek Co Park,CP,515.332.4087,,,,,E ND NS,IA,10,N,Dakota City,POINT(-94.202 42.867)
-91.356,41.278,LOUI,Louisa County Fairgrounds,CP,,,,10,,E DW SH,IA,0.2,E,Columbus Junct,POINT(-91.356 41.278)
-91.258,40.755,LOWA,Lower Augusta Skunk River Access,CP,,,,,,E DP,IA,1,E,Augusta,POINT(-91.258 40.755)
-95.386,41.318,LYON,Lyons Park,CP,,,,,,DW,IA,0.8,NE,Oakland,POINT(-95.386 41.318)
-91.736,41.051,MACC,Mac Coon Access,CP,641.472.4421,,,,,E DP VT DW,IA,3.9,N,Lockridge,POINT(-91.736 41.051)
-93.232,42.663,MALL,Mallory Co Park,CP,641.456.4375,,,25,,E NS,IA,5.6,S,Hampton,POINT(-93.232 42.663)
-92.108,41.239,MANH,Manhattan Bridge Access,CP,,,primitive,,,NH ND VT NS,IA,2.9,N,Ollie,POINT(-92.108 41.239)
-95.462,41.855,MANT,Manteno Co Park,CP,,,,,,E DP FT DW SH L$,IA,6.7,W,Defiance,POINT(-95.462 41.855)
-95.787,42.168,MAPL,Mapleton City,CP,712.881.1351,,,4,,E ND NS L$,IA,0.3,NE,Mapleton,POINT(-95.787 42.168)
-90.775,42.119,MAQU,Maquoketa Caves State Park,SP,563.652.5833,all year,,,,E DP DW SH RS L$,IA,6.6,NW,Maquoketa,POINT(-90.775 42.119)
-95.125,43.469,MARB,Marble Beach State Rec Area,SRA,712.337.3211,all year,,110,,E DP DW SH RS L$,IA,3.4,N,Spirit Lake,POINT(-95.125 43.469)
-93.183,43.158,MARG,Margaret Macnider City Park,CP,641.421.3673,,,95,,WES DP DW SH,IA,0.9,E,Mason City,POINT(-93.183 43.158)
-93.119,41.316,MARI,Marion County Park,CP,641.828.2213,,,,,E DP DW SH,IA,1.1,W,Knoxville,POINT(-93.119 41.316)
-92.963,41.782,MARI,Mariposa Co Park,CP,641.792.9780,,,15,,NH ND NS,IA,7.3,NE,Newton,POINT(-92.963 41.782)
-94.349,40.818,MARL,Marlin Fogle Rec Area,CP,641.734.5491,,,42,,E DP FT DW SH,IA,0.7,NW,Diagonal,POINT(-94.349 40.818)
-91.579,41.287,MARR,Marr Park,CP,,,,26,,WES DP FT DW SH,IA,1.4,W,Ainsworth,POINT(-91.579 41.287)
-95.472,42.851,MART,Martin Area County Park,CP,,,,40,,NH ND VT DW NS,IA,3.8,E,Larrabee,POINT(-95.472 42.851)
-90.587,42.43,MASS,Massey Marina,CP,563.556.6745,,,40,,E DP DW SH,IA,6.3,SE,Dubuque,POINT(-90.587 42.43)
-91.382,42.132,MATS,Matsell Bridge Natural Area,CP,319.892.6450,,,70,,NH,IA,8.8,SE,Central City,POINT(-91.382 42.132)
-91.878,42.778,MAYN,Maynard City Park,CP,563.637.2269,,,,,E DP NS L$,IA,0.4,NE,Maynard,POINT(-91.878 42.778)
-92.142,42.318,MCFA,McFarlane Park,CP,319.342.3844,,,,,E DP DW SH,IA,2.6,E,La Porte City,POINT(-92.142 42.318)
-92.393,40.75,MCGO,McGowen Rec Area,CP,641.664.2527,,,12,,WE DP DW SH RS L$,IA,1.2,E,Bloomfield,POINT(-92.393 40.75)
-93.452,43.127,MCIN,McIntosh Woods State Park,SP,641.829.3847,all year,,50,,E DP DW SH RS L$,IA,1.3,E,Ventura,POINT(-93.452 43.127)
-94.382,41.052,MCKI,McKinley Park,CP,641.782.2000,,,,,E DP,IA,1.2,SW,Creston,POINT(-94.382 41.052)
-94.414,41.525,MENL,Menlo City Park,CP,641.524.2411,,,7,,E,IA,0.6,NW,Menlo,POINT(-94.414 41.525)
-94.621,42.907,MERE,Meredith Co Park,CP,,,,17,,E DP FT DW SH,IA,2,N,Plover,POINT(-94.621 42.907)
-92.837,41.12,MIAM,Miami Lake Park,CP,641.946.8112,,,,,E DW SH L$,IA,3.7,E,Lovilia,POINT(-92.837 41.12)
-91.9,41.798,MIDD,Middle Amana Park,CP,,,grassy but can get muddy,24,,E ND DW,IA,,,Middle Amana,POINT(-91.9 41.798)
-94.281,41.352,MIDD,Middle River Forest Area,CP,,,tent only - primitive - canoeing,,,NH ND NS,IA,11.8,S,Dexter,POINT(-94.281 41.352)
-91.547,40.952,MIDW,Midwest Old Threshers,CP,319.385.8937,,RV parking,,,E DP DW SH,IA,,,Mount Pleasant,POINT(-91.547 40.952)
-94.762,42.272,MIKE,Mike Macke Memorial Park,CP,,,on stream - nice place - fish - ask directions in town,6,,WE L$,IA,1.5,W,Lake City,POINT(-94.762 42.272)
-95.668,42.984,MILL,Mill Creek Co Park,CP,,early may-late sep,swim,48,,WE DP FT DW SH,IA,1.1,E,Paulina,POINT(-95.668 42.984)
-90.642,42.516,MILL,Miller Riverview City Park,CP,563.589.4238,,,,,E DP,IA,1.5,NE,Dubuque,POINT(-90.642 42.516)
-92.018,42.195,MILR,Milroy Access,CP,,,,95,,E,IA,2.1,N,Vinton,POINT(-92.018 42.195)
-92.019,42.259,MINN,Minne Estema Park,CP,563.472.3318,,,30,,E,IA,6.5,N,Vinton,POINT(-92.019 42.259)
-95.129,43.365,MINN,Minnewashta Lake,CP,712.332.2341,,,,,E DP DW SH,IA,,,,POINT(-95.129 43.365)
-95.906,41.557,MISS,Missouri Valley City Park,CP,712.642.3502,,,110,,E DP NS,IA,0.9,W,Missouri Valle,POINT(-95.906 41.557)
-93.513,40.602,MOOR,Moore - Gosch Memorial Park,CP,,early apr-late oct,,22,,WE NS,IA,1.4,NE,Lineville,POINT(-93.513 40.602)
-95.479,42.357,MOOR,Moorehead Pioneer County Park,CP,712.364.3300,,,,,NH ND NS,IA,0.8,NW,Ida Grove,POINT(-95.479 42.357)
-91.76,41.989,MORG,Morgan Creek County Park,CP,319.396.2363,,,36,,WE DP SH,IA,5.6,S,Palo,POINT(-91.76 41.989)
-94.637,41.24,MORM,Mormon Trail County Park,CP,641.743.6450,,swim,20,,E PT NS,IA,1.7,E,Bridgewater,POINT(-94.637 41.24)
-91.8,40.888,MORR,Morris County Park,CP,319.796.2148,,,15,,WE,IA,2.8,NE,Stockport,POINT(-91.8 40.888)
-91.351,42.807,MOTO,Motor Mill Historic Site,CP,563.245.1516,,,8,,NH ND NS L$,IA,0,SE,Motor,POINT(-91.351 42.807)
-90.706,42.616,MUDL,Mud Lake County Park,CP,563.552.2746,,,75,,E DW SH,IA,8.3,N,Dubuque,POINT(-90.706 42.616)
-94.331,41.577,NATI,Nations Bridge Co Park,CP,515.523.1789,,swimming hole,,,E DP FT DW SH,IA,5.1,N,Stuart,POINT(-94.331 41.577)
-95.587,41.936,NELS,Nelson Park,CP,712.263.2748,,,,,E DP DW SH,IA,4.8,W,Dow City,POINT(-95.587 41.936)
-92.303,43.058,NEWH,New Hampton City,CP,641.394.2758,,,25,,WES DP FT DW SH NR L$,IA,0.8,E,New Hampton,POINT(-92.303 43.058)
-91.124,42.536,NEWW,New Wine County Park,CP,563.921.3475,,,55,,E DP DW SH,IA,3.6,N,Dyersville,POINT(-91.124 42.536)
-93.754,40.588,NINE,Nine Eagles State Park,SP,641.442.2855,all year,,70,,E DP 60ft DW SH RS L$,IA,4.6,SE,Davis City,POINT(-93.754 40.588)
-95.323,41.568,NISH,Nishna Bend Rec Area,CP,,,,14,,E FT DW SH L$,IA,5.9,S,Harlan,POINT(-95.323 41.568)
-94.985,40.761,NODA,Nodaway Valley County Park,CP,712.542.3864,,,,,E DP,IA,3.1,NE,Clarinda,POINT(-94.985 40.761)
-92.524,42.848,NORC,North Cedar Park,CP,319.882.4742,,,40,,E DP DW SH L$,IA,0.7,NE,Plainfield,POINT(-92.524 42.848)
-92.971,41.378,NORT,North Overlook - Red Rock Lake,COE,641.828.7522,mid apr-mid sep,,55,,E DP DW SH RS L$,IA,3.5,SW,Pella,POINT(-92.971 41.378)
-92.088,42.866,NORW,North Woods Park,CP,319.882.4742,,,,,E PT L$,IA,1.3,N,Sumner,POINT(-92.088 42.866)
-96.472,43.059,OAKG,Oak Grove Co Park,CP,712.552.1047,,2 campgrounds,100,,E DP FT DW SH NR,IA,4.4,N,Hawarden,POINT(-96.472 43.059)
-96.459,43.062,OAKG,Oak Grove County Park,CP,712.552.1047,,,55,,E DP SH,IA,4.8,N,Hawarden,POINT(-96.459 43.062)
-94.069,42.256,OAKP,Oak Park - Dayton,CP,515.547.2711,,,44,,E DP DW SH,IA,0.4,S,Dayton,POINT(-94.069 42.256)
-91.619,40.935,OAKL,Oakland Mills Park,CP,319.986.5067,,2 campgrounds,50,,E DP DW SH,IA,0.1,SW,Oakland Mills,POINT(-91.619 40.935)
-93.264,43.481,OCHE,Ochee Yahola,CP,641.324.1524,,,4,,E NW L$,IA,3.3,NW,Northwood,POINT(-93.264 43.481)
-95.535,43.386,OCHE,Ocheyedan Pits Rec Area,CP,,,,,,E FT DW,IA,2.2,S,Ocheyedan,POINT(-95.535 43.386)
-95.249,42.308,ODEB,Odebolt Memorial Walk RV Park,CP,712.668.2231,,,,,E L$,IA,0.3,SE,Odebolt,POINT(-95.249 42.308)
-91.92,42.648,OELW,Oelwein City Park,CP,319.283.5440,,,30,,WE DP DW SH L$,IA,2.1,S,Oelwein,POINT(-91.92 42.648)
-95.448,41.197,OLDE,Olde Towne Co Park,CP,712.741.5465,,primitive - inner tubing on river,,,NH ND NS L$,IA,1.2,W,Macedonia,POINT(-95.448 41.197)
-95.789,42.008,OLDH,Oldham Rec Area,CP,,,swim,,,E L$,IA,1.6,N,Soldier,POINT(-95.789 42.008)
-95.122,43.125,ONEO,Oneota Little Sioux Access,CP,,,,,,VT,IA,1.8,SE,Spencer,POINT(-95.122 43.125)
-92.854,43.276,OSAG,Osage Spring City Park,CP,319.283.5440,,,,,NH,IA,1.8,W,Osage,POINT(-92.854 43.276)
-91.444,42.793,OSBO,Osborne Conservation Center,CP,563.245.1516,,,,,NH,IA,27.2,NW,Dyersville,POINT(-91.444 42.793)
-92.98,43.459,OTRA,Otranto Co Park,CP,641.732.5204,,,,,WE DP FT DW SH,IA,0.3,E,Otranto,POINT(-92.98 43.459)
-93.532,41.246,OTTE,Otter Creek Co Park,CP,515.961.6169,,primitive - walk to sites only,,,DP SH NR,IA,7.9,S,Indianola,POINT(-93.532 41.246)
-92.52,42.052,OTTE,Otter Creek Lake and Park,CP,641.484.2231,,,83,,E DP FT DW SH NR,IA,5,NE,Toldedo,POINT(-92.52 42.052)
-92.43,41.01,OTTU,Ottumwa City Park,CP,641.682.7873,,,,,E DP DW SH,IA,1.2,W,Ottumwa,POINT(-92.43 41.01)
-91.508,41.909,PALI,Palisades Kepler State Park,SP,319.895.6039,all year,,50,,E DP DW SH RS L$,IA,4.8,W,Mt.Vernon,POINT(-91.508 41.909)
-94.076,41.292,PAMM,Pammel County Park,CP,515.462.3536,,,40,,WE DW SH,IA,4.2,SW,Winterset,POINT(-94.076 41.292)
-90.687,41.52,PART,Park Terrace - West Lake County Park,CP,,,,,,WES DP FT DW SH,IA,,,Davenport,POINT(-90.687 41.52)
-94.11,41.835,PATT,Pattee Park,CP,515.465.4958,,register at Police Department at 908 Willis Avenue in Perry,,,E DP L$,IA,0.3,SW,Perry,POINT(-94.11 41.835)
-95.943,42.2,PETE,Peters Park - Rodney Pits Rec Area,CP,,all year,,25,,E DP VT DW L$,IA,0.6,SE,Rodney,POINT(-95.943 42.2)
-91.106,42.209,PICT,Pictured Rocks Co Park,CP,,,primitive,,,NH NR,IA,4.6,SE,Monticello,POINT(-91.106 42.209)
-95.355,40.843,PIER,Pierce Creek Rec Area,CP,712.542.3864,,,20,,E,IA,2.6,W,Essex,POINT(-95.355 40.843)
-91.165,42.993,PIKE,Pikes Peak State Park,SP,563.873.2341,all year,,77,,E DP DW SH RS L$,IA,2.3,S,McGregor,POINT(-91.165 42.993)
-93.647,42.783,PIKE,Pikes Timber,CP,,,,,,E FT N$,IA,5.6,NE,Clarion,POINT(-93.647 42.783)
-95.043,41.146,PILO,Pilot Grove Co Park,CP,,,,16,,E NS NR,IA,3,W,Grant,POINT(-95.043 41.146)
-93.561,43.254,PILO,Pilot Knob State Park,SP,641.581.4835,all year,,60,,E DP DW SH RS L$,IA,3.9,E,Forest City,POINT(-93.561 43.254)
-91.435,42.454,PIN,Pin Oak Co Park,CP,,,,,,E FT DW,IA,2.5,SE,Manchester,POINT(-91.435 42.454)
-90.529,41.715,PING,Pine Grove - Scott County Park,CP,,,,,,E DP FT DW SH,IA,,,Long Grove,POINT(-90.529 41.715)
-93.078,42.371,PINE,Pine Lake State Park,SP,641.858.5832,all year,,124,,E DP DW SH RS L$,IA,1.4,E,Eldora,POINT(-93.078 42.371)
-93.07,42.413,PINR,Pine Ridge - Steamboat Rock,CP,641.648.4361,,,,,E DW SH,IA,0.6,N,Steamboat Rock,POINT(-93.07 42.413)
-95.222,40.744,PION,Pioneer City Park,CP,712.542.3864,,,,,,IA,8.2,E,Shenandoah,POINT(-95.222 40.744)
-92.68,43.341,PION,Pioneer Co Park,CP,,,,,,WE ND VT NS L$,IA,8,NE,Osage,POINT(-92.68 43.341)
-95.93,41.833,PISG,Pisgah City Park,CP,,,,6,,E DP L$,IA,0.3,NW,Pisgah,POINT(-95.93 41.833)
-90.38,42.21,PLEA,Pleasant Creek,COE,,,,,,NH DP NS NR,IA,24.8,SE,Dubuque,POINT(-90.38 42.21)
-91.814,42.119,PLEA,Pleasant Creek State Rec Area,SRA,319.436.7716,all year,,69,,E DP DW SH RS L$,IA,3.8,N,Palo,POINT(-91.814 42.119)
-94.198,40.711,POE,Poe Hollow County Park,CP,641.464.2787,,,5,,E FT NS,IA,2,E,Mount Ayr,POINT(-94.198 40.711)
-91.436,40.714,POLL,Pollmiller Park,CP,319.376.2341,,,,,E DP DW SH,IA,0.8,E,West Point,POINT(-91.436 40.714)
-95.788,41.071,PONY,Pony Creek Co Park,CP,,,,,,E L$,IA,3.7,N,Pacific Juncti,POINT(-95.788 41.071)
-93.434,42.585,POPE,Popejoy Conservation Park,CP,,,,,,E VT L$,IA,0.7,SW,Popejoy,POINT(-93.434 42.585)
-95.338,41.471,POTT,Pottawattamie County Fairgrounds,CP,712.981.7072,,,60,,WES DP DW SH L$,IA,0.4,S,Avoca,POINT(-95.338 41.471)
-93.057,42.56,PRAI,Prairie Bridges Park,CP,641.485.1623,,,120,,WES DP DW SH,IA,0.4,NW,Ackley,POINT(-93.057 42.56)
-93.688,41.749,PRAF,Prairie Flower - Saylorville Lake,COE,515.984.6925,early may-mid oct,,250,,WES DP DW SH RS PA,IA,11,N,Des Moines,POINT(-93.688 41.749)
-92.888,40.858,PRAR,Prairie Ridge - Rathbun Lake,COE,641.724.3103,early may-late sep,,55,,E DP DW SH RS PA,IA,4.3,SW,Moravia,POINT(-92.888 40.858)
-95.212,41.6,PRAI,Prairie Rose State Park,SP,712.773.2701,all year,,95,,E DP 60ft DW SH RS L$,IA,6.9,SE,Harlan,POINT(-95.212 41.6)
-95.623,43.084,PRIM,Primghar City Park,CP,,,,15,1506,E DP FT DW SH,IA,0.3,SE,Primghar,POINT(-95.623 43.084)
-91.809,43.299,PULP,Pulpit Rock City Campground,CP,563.382.9551,,,200,,E DP DW SH L$,IA,1.2,W,Decorah,POINT(-91.809 43.299)
-92.668,41.198,QUER,Quercus Wilderness Area,CP,,,primitive,5,,NH,IA,6.5,S,Oskaloosa,POINT(-92.668 41.198)
-94.756,42.228,RAIN,Rainbow Bend Co Park,CP,,,,,,,IA,,,Lake City,POINT(-94.756 42.228)
-95.731,42.575,RANN,Ranney Knob Area,CP,712.225.6709,,may be closed - flooding - call first,12,,NH ND VT NS L$,IA,0.7,W,Washta,POINT(-95.731 42.575)
-93.28,40.998,REDH,Red Haw State Park,SP,641.774.5632,all year,,80,,E DP DW SH RS L$,IA,2.4,SE,Chariton,POINT(-93.28 40.998)
-93.19,42.254,REEC,Reece Park,CP,,,,,,NH ND FT DW NS,IA,6.4,W,Union,POINT(-93.19 42.254)
-95.149,42.438,REIF,Reiff Park,CP,,,,7,,WE DP FT DW,IA,1.6,S,Early,POINT(-95.149 42.438)
-94.628,42.087,RICH,Richey Campground,CP,,,,15,,E VT NW L$,IA,5.6,E,Glidden,POINT(-94.628 42.087)
-91.502,41.491,RIVJ,River Junction Access,CP,,,,,,NH ND VT NS,IA,3.9,W,Lone Tree,POINT(-91.502 41.491)
-96.311,43.213,RIVB,Rivers Bend,CP,,,,,,E DP DW SH,IA,1,NW,Rock Valley,POINT(-96.311 43.213)
-92.777,43.436,RICP,Riverside Co Park,CP,641.732.5204,,,,,WE DP FT DW SH,IA,0.3,SE,Stacyville,POINT(-92.777 43.436)
-94.669,41.877,RICR,Riverside Park - Coon Rapids,CP,712.792.4614.,,,12,,WE DP DW SH L$,IA,0.6,NE,Coon Rapids,POINT(-94.669 41.877)
-93.813,42.468,RIVS,Riverside Park - Webster City,CP,515.832.9193,,,,,E DP DW SH L$,IA,0.2,SE,Webster City,POINT(-93.813 42.468)
-90.185,41.852,RIVC,Riverview City Park - Clinton,CP,563.243.1260,,,,,WES DP DW SH,IA,0.5,N,Clinton,POINT(-90.185 41.852)
-92.902,42.064,RIVV,Riverview Park - Marshalltown,CP,641.754.5715,,,,,WES DP DW SH L$,IA,1.1,N,Marshalltown,POINT(-92.902 42.064)
-92.664,42.47,ROAD,Roadman Roadside Park,CP,319.345.2688,,overnight camping in parking area only,,,NH ND FT DW NS N$,IA,1.9,W,Dike,POINT(-92.664 42.47)
-93.042,41.426,ROBE,Roberts Creek Park,CP,641.627.5507,,dupe,,,E DP DW SH,IA,6.6,W,Pella,POINT(-93.042 41.426)
-92.645,41.507,ROBT,Robertson Access,CP,,,primitive,,,NH FT,IA,2.8,N,New Sharon,POINT(-92.645 41.507)
-95.736,43.399,ROBI,Robinson Park,CP,,,restrooms may not be clean,13,1508,WE DP DW SH L$,IA,0.8,E,Sibley,POINT(-95.736 43.399)
-90.328,41.75,ROCM,Rock Creek County Marina and Campground,CP,563.259.1876,,,,,E DP,IA,4.6,SW,Camanche,POINT(-90.328 41.75)
-92.837,41.761,ROCK,Rock Creek State Park,SP,641.236.3722,all year,,200,,E DP 60ft DW SH RS L$,IA,4.7,NE,Kellogg,POINT(-92.837 41.761)
-94.634,42.4,ROCK,Rockwell City RV Park,CP,,,,,,E DP DW SH,IA,,,Rockwell City,POINT(-94.634 42.4)
-92.083,42.196,RODG,Rodgers County Park,CP,319.472.4942,,,50,,E DW SH,IA,4,NW,Vinton,POINT(-92.083 42.196)
-92.981,40.849,ROLL,Rolling Cove - Rathbun Lake,COE,641.647.2464,early may-late sep,,30,,NH ND NS RS L$,IA,10,NW,Centerville,POINT(-92.981 40.849)
